HD 15337 b,Transit,4.75598040000,1.77000000,6.51900000
HD 15337 c,Transit,17.18054600000,2.52600000,6.79200000
HD 17156 b,Radial Velocity,21.21642940000,12.26262489,1036.12060682
HD 183579 b,Transit,17.47129100000,3.49000000,20.40000000
HD 18599 b,Transit,4.13743540000,2.60000000,24.10000000
HD 189733 b,Radial Velocity,2.21857567000,12.66617000,359.14790000
HD 191939 b,Transit,8.88032560000,3.41000000,10.00000000
HD 191939 c,Transit,28.57974300000,3.19500000,8.00000000
HD 191939 d,Transit,38.35303700000,2.99500000,2.80000000
HD 202772 A b,Transit,3.30895800000,17.31790500,323.23311000
HD 20329 b,Transit,0.92611800000,1.72000000,7.42000000
HD 206893 b,Imaging,9350.00000000000,14.01122587,8899.19539600
HD 206893 c,Imaging,2090.00000000000,16.36511182,4036.42076890
HD 207496 b,Transit,6.44100800000,2.25000000,6.10000000
HD 207897 b,Transit,16.20166000000,2.34302132,14.80000000
HD 209458 b,Radial Velocity,3.52474859000,15.58051000,232.01590000
HD 213885 b,Transit,1.00803500000,1.74500000,8.83000000
HD 21520 b,Transit,25.12920000000,2.69700000,17.70000000
HD 21749 c,Transit,7.78993000000,0.89200000,3.70000000
HD 219134 b,Radial Velocity,3.09292600000,1.60200000,4.74000000
HD 219134 c,Radial Velocity,6.76458000000,1.51100000,4.36000000
HD 219134 d,Radial Velocity,46.85900000000,1.61000000,16.17000000
HD 219134 f,Radial Velocity,22.71700000000,1.31000000,7.30000000
HD 219666 b,Transit,6.03446800000,4.89800000,17.60000000
HD 221416 b,Transit,14.27670000000,9.17000000,60.50000000
HD 224018 b,Radial Velocity,10.64130000000,0.91000000,4.10000000
HD 224018 c,Transit,36.57669000000,2.42000000,10.40000000
HD 224018 d,Transit,138.07310000000,2.40000000,4.20000000
HD 22946 d,Transit,47.42489000000,2.60700000,26.57000000
HD 23472 b,Transit,17.66708700000,2.00000000,8.32000000
HD 23472 c,Transit,29.79749000000,1.87000000,3.41000000
HD 23472 d,Transit,3.97664000000,0.75000000,0.55000000
HD 23472 e,Transit,7.90754000000,0.81800000,0.72000000
HD 23472 f,Transit,12.16218390000,1.13700000,0.77000000
HD 235088 b,Transit,7.43413250000,1.98200000,4.15000000
HD 25463 b,Transit,7.04914230000,2.54535814,8.70000000
HD 25463 c,Transit,3.04405000000,1.36354953,4.30000000
HD 260655 b,Transit,2.76953000000,1.24000000,2.14000000
HD 260655 c,Transit,5.70588000000,1.53300000,3.09000000
HD 2685 b,Transit,4.12688000000,16.14096000,371.86110000
HD 28109 b,Transit,22.89105400000,2.69000000,6.20000000
HD 28109 c,Transit,55.99712000000,4.13000000,9.20000000
HD 28109 d,Transit,84.28990000000,3.11000000,5.80000000
HD 3167 b,Transit,0.95964100000,1.67000000,4.97000000
HD 3167 c,Transit,29.84540000000,3.00000000,11.13000000
HD 332231 b,Transit,18.71202400000,9.07303305,74.10000000
HD 35843 c,Transit,46.96220000000,2.54000000,11.32000000
HD 5278 b,Transit,14.33915600000,2.45000000,7.80000000
HD 6061 b,Transit,5.25490000000,2.42763557,10.00000000
HD 63433 b,Transit,7.10794750000,2.14000000,21.75500000
HD 63433 c,Transit,20.54382810000,2.69200000,15.53900000
HD 63935 b,Transit,9.05880700000,2.91575244,10.50000000
HD 63935 c,Radial Velocity,21.40270000000,3.06451296,11.10000000
HD 73344 b,Transit,15.61100000000,2.88400000,10.48000000
HD 73583 b,Transit,6.39804200000,2.79000000,10.20000000
HD 73583 c,Transit,18.87974000000,2.39000000,9.70000000
HD 77946 b,Transit,6.52736300000,2.89646124,10.90000000
HD 80606 b,Radial Velocity,111.43676500000,11.56766808,1323.46926959
